Session_ID,Session_Date,App_ID,App_Category,Platform,User_Type,Region,Session_Duration_Minutes,Data_Usage_MB,Engagement_Score
SESS001923,2024-11-27,App_15,Gaming,Android,Premium,Asia,68.6,436.67,80
SESS001924,2024-09-11,App_13,Health & Fitness,iOS,Free,Africa,50.07,426.59,16
SESS001925,2024-01-07,App_10,Social Media,Android,Premium,Europe,101.9,2.16,87
SESS001926,2024-09-24,App_4,Social Media,Android,Premium,North America,70.13,120.16,66
SESS001927,2025-01-27,App_11,Gaming,iOS,Premium,Asia,75.64,389.44,74
SESS001928,2024-08-29,App_10,Health & Fitness,Android,Free,Africa,106.74,397.32,10
SESS001929,2025-04-02,App_2,Entertainment,Android,Premium,South America,117.52,472.21,15
SESS001930,2024-09-30,App_15,Gaming,Android,Premium,South America,89.87,482.59,62
SESS001931,2024-12-03,App_8,Gaming,iOS,Premium,North America,85.1,57.13,77
SESS001932,2024-11-05,App_3,Health & Fitness,iOS,Free,North America,117.85,225.92,62
SESS001933,2024-01-12,App_6,Gaming,iOS,Free,Africa,96.61,61.16,22
SESS001934,2024-09-24,App_12,Health & Fitness,iOS,Free,South America,32.36,383.12,7
SESS001935,2025-01-03,App_2,Gaming,Android,Free,Asia,45.06,389.88,26
SESS001936,2024-08-29,App_4,Health & Fitness,iOS,Free,Africa,108.11,232.92,67
SESS001937,2024-03-04,App_6,Health & Fitness,Android,Free,South America,112.49,61.49,91
SESS001938,2024-05-01,App_6,Entertainment,Android,Premium,South America,39.1,334.17,43
SESS001939,2025-04-21,App_3,Social Media,iOS,Free,Africa,43.49,139.51,75
SESS001940,2024-11-10,App_11,Health & Fitness,iOS,Free,Africa,115.01,42.09,31
SESS001941,2024-06-12,App_15,Productivity,Android,Free,Africa,17.0,394.61,35
SESS001942,2025-02-19,App_2,Entertainment,Android,Premium,Asia,103.33,176.94,5
SESS001943,2025-05-29,App_14,Entertainment,Android,Premium,Europe,118.36,194.25,12
SESS001944,2024-11-14,App_12,Social Media,Android,Free,South America,30.38,95.06,47
SESS001945,2024-04-30,App_11,Gaming,Android,Premium,South America,65.05,472.5,27
SESS001946,2024-10-29,App_11,Gaming,iOS,Premium,Europe,16.32,362.79,51
SESS001947,2025-01-11,App_12,Health & Fitness,iOS,Premium,Europe,117.74,455.5,40
SESS001948,2024-08-14,App_15,Entertainment,iOS,Premium,North America,94.32,310.36,12
SESS001949,2024-08-12,App_6,Health & Fitness,Android,Premium,Asia,61.39,484.73,42
SESS001950,2024-05-16,App_8,Productivity,iOS,Free,Asia,57.61,383.36,38
SESS001951,2025-05-04,App_1,Gaming,Android,Premium,North America,38.3,496.07,59
SESS001952,2024-06-05,App_5,Health & Fitness,Android,Free,Europe,97.06,81.56,14
SESS001953,2025-04-10,App_4,Health & Fitness,Android,Free,Africa,72.89,171.38,42
SESS001954,2025-01-17,App_4,Entertainment,iOS,Free,Asia,86.69,261.28,42
SESS001955,2025-03-01,App_12,Productivity,iOS,Free,Asia,86.39,344.92,26
SESS001956,2025-04-27,App_2,Productivity,Android,Premium,Africa,77.75,97.49,14
SESS001957,2024-08-11,App_6,Health & Fitness,Android,Free,South America,66.93,495.56,28
SESS001958,2024-09-10,App_5,Productivity,iOS,Premium,North America,118.22,378.78,94
SESS001959,2024-03-24,App_13,Productivity,Android,Free,Africa,56.37,176.02,23
SESS001960,2025-04-02,App_2,Entertainment,iOS,Premium,Asia,69.34,170.42,47
SESS001961,2025-01-05,App_12,Entertainment,Android,Free,Asia,7.33,194.94,80
SESS001962,2024-03-20,App_1,Productivity,iOS,Premium,Asia,74.64,378.5,28
SESS001963,2024-04-24,App_1,Health & Fitness,iOS,Free,Asia,60.16,52.23,54
SESS001964,2024-03-04,App_7,Gaming,Android,Free,Africa,52.91,256.45,61
SESS001965,2025-06-01,App_8,Health & Fitness,Android,Free,North America,114.43,406.0,94
SESS001966,2024-07-26,App_12,Health & Fitness,Android,Free,North America,21.39,106.57,68
SESS001967,2024-06-02,App_7,Gaming,Android,Free,Asia,67.64,95.48,13
SESS001968,2024-06-17,App_3,Entertainment,Android,Free,Africa,67.52,318.93,31
SESS001969,2024-12-01,App_15,Health & Fitness,Android,Free,Asia,7.85,386.84,55
SESS001970,2025-03-28,App_7,Productivity,Android,Premium,Asia,42.36,373.99,58
SESS001971,2024-04-29,App_8,Productivity,Android,Free,Europe,104.24,33.92,41
SESS001972,2024-07-29,App_15,Entertainment,Android,Premium,South America,18.6,496.51,6
SESS001973,2025-05-15,App_7,Entertainment,iOS,Free,South America,82.16,113.76,3
SESS001974,2024-04-03,App_6,Entertainment,Android,Free,North America,8.78,328.68,80
SESS001975,2025-06-06,App_9,Social Media,Android,Premium,South America,86.55,456.48,35
SESS001976,2025-04-01,App_7,Social Media,iOS,Free,North America,68.8,247.44,20
SESS001977,2024-02-26,App_2,Productivity,Android,Free,South America,113.73,385.53,90
SESS001978,2025-04-09,App_14,Health & Fitness,iOS,Free,North America,87.6,193.94,83
SESS001979,2024-05-15,App_8,Social Media,iOS,Free,Asia,85.92,321.44,14
SESS001980,2025-06-09,App_13,Health & Fitness,iOS,Premium,South America,59.41,99.96,37
SESS001981,2025-03-01,App_14,Gaming,iOS,Premium,Africa,84.8,21.46,99
SESS001982,2025-04-12,App_10,Productivity,iOS,Premium,Europe,113.19,226.73,12
SESS001983,2024-02-29,App_11,Social Media,iOS,Free,South America,118.36,2.36,5
SESS001984,2025-04-18,App_13,Productivity,iOS,Free,North America,26.61,178.03,100
SESS001985,2024-11-11,App_11,Gaming,Android,Premium,Africa,54.8,493.84,46
SESS001986,2024-01-23,App_4,Gaming,Android,Premium,North America,65.07,466.99,23
SESS001987,2025-02-09,App_3,Productivity,iOS,Premium,Asia,81.29,324.53,59
SESS001988,2024-09-17,App_8,Social Media,Android,Free,Africa,40.33,208.06,50
SESS001989,2024-01-04,App_2,Productivity,Android,Premium,Africa,68.81,418.84,79
SESS001990,2024-08-11,App_13,Health & Fitness,iOS,Free,Asia,105.24,484.81,68
SESS001991,2024-03-15,App_14,Health & Fitness,Android,Premium,North America,113.61,431.07,16
SESS001992,2024-02-16,App_1,Health & Fitness,iOS,Free,South America,18.16,43.07,90
SESS001993,2025-03-09,App_5,Health & Fitness,Android,Premium,Europe,65.21,421.59,76
SESS001994,2024-12-18,App_1,Health & Fitness,Android,Premium,Asia,82.08,297.53,68
SESS001995,2024-03-06,App_6,Gaming,Android,Premium,Asia,38.42,280.93,61
SESS001996,2024-03-02,App_5,Social Media,Android,Premium,Asia,1.81,58.69,72
SESS001997,2024-03-11,App_2,Social Media,Android,Premium,South America,73.54,68.32,8
SESS001998,2025-04-28,App_2,Entertainment,iOS,Free,Europe,85.74,247.43,78
SESS001999,2024-02-02,App_6,Productivity,iOS,Premium,Europe,43.64,498.07,94
SESS002000,2024-10-20,App_3,Gaming,iOS,Free,Europe,15.24,363.09,17
